iteration,beta,loss_a,loss_b,loss,L2-error,objective,objective-error,constraint-error,runtime
15500,101.0,0.45637456,1.5476251e-05,0.4571561,0.053787727,4.5624065,1.7052121,0.0041310526,38.949711084365845
15600,101.0,0.45615178,3.230639e-05,0.45778325,0.050244387,4.564954,1.7067225,0.005298943,39.18595480918884
15700,101.0,0.4556232,0.0002127256,0.46636584,0.05014599,4.5639296,1.7061152,0.0054478426,39.419933557510376
15800,101.0,0.45619065,1.9205334e-05,0.4571605,0.055178467,4.5594964,1.7034867,0.0039237384,39.649967670440674
15900,101.0,0.45576212,1.3236984e-05,0.45643058,0.054026887,4.558286,1.702769,0.0035490287,39.88990497589111
16000,101.0,0.45568934,1.6614295e-05,0.45652837,0.05406293,4.5580063,1.7026031,0.0033495543,40.11002707481384
16100,101.0,0.45557976,1.2817055e-05,0.456227,0.05520162,4.5556993,1.7012353,0.0034997729,40.359978675842285
16200,101.0,0.45537695,1.7909702e-05,0.4562814,0.05606738,4.5542855,1.7003968,0.0034236503,40.60493731498718
16300,101.0,0.45520598,1.1596498e-05,0.4557916,0.05561403,4.5524564,1.6993122,0.0029049325,40.82999634742737
16400,101.0,0.45503387,1.2538425e-05,0.45566705,0.05461841,4.5517583,1.6988983,0.0037403633,41.07001829147339
16500,101.0,0.45486647,1.1056198e-05,0.45542482,0.056661937,4.5488057,1.6971476,0.003215289,41.30969047546387
16600,101.0,0.45483017,9.189478e-06,0.45529425,0.0563705,4.548642,1.6970508,0.0030698092,41.56006169319153
16700,101.0,0.4544602,1.4045791e-05,0.45516953,0.05720028,4.5458956,1.6954222,0.00322225,41.78995871543884
16800,101.0,0.45440608,4.152414e-05,0.45650306,0.062513284,4.538945,1.6913011,0.008276206,42.03794765472412
16900,101.0,0.454135,9.092511e-06,0.45459417,0.056946263,4.54251,1.6934147,0.0039831344,42.26096725463867
17000,101.0,0.45410296,5.2137755e-05,0.4567359,0.06307207,4.5355554,1.689291,0.0073056254,42.49993133544922
17100,101.0,0.4538876,1.2288483e-05,0.4545082,0.060032904,4.538359,1.6909535,0.00290713,42.739901065826416
17200,101.0,0.4536839,4.8213897e-05,0.4561187,0.06346961,4.532236,1.6873231,0.006469608,42.979971170425415
17300,101.0,0.45310336,1.0509589e-05,0.45363408,0.060860075,4.5311375,1.6866715,0.002918409,43.21997427940369
17400,101.0,0.45263067,4.4430788e-05,0.45487443,0.05967019,4.5296116,1.6857669,0.0047005634,43.45993399620056
17500,101.0,0.45244,3.905466e-05,0.45441225,0.059559047,4.5281672,1.6849105,0.005141349,43.70995569229126
17600,101.0,0.45227814,1.3246842e-05,0.4529471,0.06298073,4.5230136,1.6818547,0.0036346214,43.9601194858551
17700,101.0,0.45179707,3.612781e-05,0.45362154,0.06143588,4.5212526,1.6808105,0.0048250793,44.19994115829468
17800,101.0,0.45150754,4.008995e-05,0.45353207,0.062105116,4.5188355,1.6793773,0.0049403957,44.43995499610901
17900,101.0,0.45120797,4.6364756e-05,0.45354939,0.061923604,4.5165987,1.678051,0.0062169135,44.68995976448059
18000,101.0,0.45098606,1.14828845e-05,0.45156595,0.06378276,4.511546,1.6750553,0.005339465,44.94297528266907
18100,101.0,0.45062408,8.3195755e-06,0.45104423,0.06787202,4.5054574,1.6714449,0.0033051174,45.18179941177368
18200,101.0,0.4500366,1.6597778e-05,0.45087478,0.070391856,4.4993143,1.6678026,0.005255752,45.42995238304138
18300,101.0,0.44965836,2.904138e-05,0.45112497,0.06770047,4.4995036,1.6679146,0.0041888994,45.67496609687805
18400,101.0,0.44920513,1.0052749e-05,0.44971278,0.070219256,4.4926214,1.6638341,0.0034507792,45.91342544555664
18500,101.0,0.44847727,7.206636e-05,0.4521166,0.06829142,4.4900613,1.6623161,0.006708074,46.15994691848755
18600,101.0,0.44864798,1.3112107e-05,0.44931012,0.07419854,4.484574,1.6590624,0.0038737915,46.40001964569092
18700,101.0,0.44758502,3.5488283e-05,0.44937718,0.072718754,4.47902,1.6557693,0.0042882627,46.62999486923218
18800,101.0,0.44725752,1.3102924e-05,0.44791922,0.077139735,4.4713573,1.6512258,0.004634981,46.86999750137329
18900,101.0,0.4472398,5.7253805e-05,0.45013112,0.08266988,4.4661407,1.6481328,0.009884869,47.12996220588684
19000,101.0,0.44607097,2.6476415e-05,0.44740802,0.07567962,4.463901,1.6468048,0.0053179865,47.37012314796448
19100,101.0,0.44596073,1.0168144e-05,0.44647422,0.08096832,4.458181,1.6434131,0.0036078924,47.60993671417236
19200,101.0,0.44515958,1.7588376e-05,0.44604778,0.083330676,4.449151,1.6380589,0.005042304,47.850102186203
19300,101.0,0.44425455,3.100591e-05,0.44582033,0.07997029,4.4461365,1.6362715,0.0059890975,48.08092927932739
19400,101.0,0.44379875,9.88149e-06,0.44429776,0.08509863,4.437287,1.6310241,0.0036174469,48.30993318557739
19500,101.0,0.44328833,1.086388e-05,0.44383696,0.086454175,4.432997,1.6284807,0.0031345047,48.54995512962341
19600,101.0,0.44289526,6.687233e-05,0.4462723,0.090563074,4.4238343,1.6230478,0.0051996945,48.78996133804321
19700,101.0,0.44179177,1.2132426e-05,0.44240445,0.09146161,4.417454,1.6192646,0.0047371234,49.02991318702698
19800,101.0,0.4410305,1.25616e-05,0.44166487,0.091518335,4.4105453,1.6151683,0.0036981974,49.25999617576599
19900,101.0,0.44019648,1.1680526e-05,0.44078636,0.093539335,4.401908,1.6100469,0.0034401251,49.499948263168335
20000,101.0,0.43978316,0.00013960502,0.44683322,0.10452732,4.387631,1.6015816,0.014174115,49.73997783660889
20100,101.0,0.4390769,0.000113514376,0.44480938,0.10541403,4.382086,1.5982935,0.012381793,49.97009015083313
20200,101.0,0.43779507,1.3235887e-05,0.43846348,0.09985569,4.3784738,1.5961518,0.0033528092,50.21991181373596
20300,101.0,0.43709156,1.0432855e-05,0.4376184,0.10300226,4.3711157,1.591789,0.0032007222,50.468928813934326
20400,101.0,0.4361742,2.4928018e-05,0.43743306,0.10667855,4.35817,1.5841131,0.0045662387,50.691991090774536
20500,101.0,0.43503124,2.1703498e-05,0.43612728,0.10525357,4.352955,1.5810208,0.0043827146,50.91993236541748
20600,101.0,0.43413803,1.5004105e-05,0.43489572,0.11142998,4.3395724,1.5730858,0.00424286,51.14992070198059
20700,101.0,0.4327704,1.3818873e-05,0.43346825,0.11172389,4.3282585,1.5663774,0.0038889255,51.37992763519287
20800,101.0,0.43175617,1.2001868e-05,0.43236226,0.116180375,4.317745,1.5601437,0.003043137,51.60996198654175
20900,101.0,0.43050775,1.4389152e-05,0.4312344,0.11749872,4.306988,1.5537653,0.004094916,51.85975646972656
21000,101.0,0.42939407,1.4587258e-05,0.43013072,0.124063514,4.292435,1.5451365,0.0043260944,52.10998010635376
21100,101.0,0.42778197,3.5968966e-05,0.4295984,0.12349923,4.282451,1.5392168,0.004685707,52.3399338722229
21200,101.0,0.4268057,1.4809453e-05,0.4275536,0.13345037,4.264225,1.5284097,0.006044015,52.589953660964966
21300,101.0,0.42526814,1.1298142e-05,0.4258387,0.13703966,4.2494173,1.5196297,0.0056177955,52.827935218811035
21400,101.0,0.4231635,8.3832245e-05,0.42739704,0.13374616,4.2374635,1.5125418,0.0071544293,53.059956073760986
21500,101.0,0.42190358,1.1682196e-05,0.42249352,0.142897,4.2190337,1.5016143,0.0034059598,53.30996036529541
21600,101.0,0.42002317,2.285906e-05,0.42117757,0.14465608,4.202665,1.4919086,0.0046184547,53.54998254776001
21700,101.0,0.41848966,2.7548962e-05,0.4198809,0.15012427,4.1868834,1.4825511,0.0039231847,53.78295087814331
21800,101.0,0.41695976,8.5640195e-06,0.41739225,0.15731059,4.1687922,1.4718244,0.003002372,54.04012179374695
21900,101.0,0.41513067,1.0402623e-05,0.415656,0.16345035,4.148689,1.4599042,0.0043048444,54.28994274139404
22000,101.0,0.4130772,1.1317348e-05,0.41364872,0.16789262,4.130574,1.4491634,0.0031311216,54.529972314834595
22100,101.0,0.41098982,1.0997197e-05,0.4115452,0.1734208,4.1092324,1.4365091,0.002891299,54.78348445892334
22200,101.0,0.4090089,1.2499487e-05,0.4096401,0.17851521,4.09144,1.4259596,0.002762557,55.02143096923828
22300,101.0,0.40693617,3.6277557e-05,0.40876818,0.1896287,4.06363,1.4094698,0.008669597,55.24999976158142
22400,101.0,0.4048965,1.0926882e-05,0.40544832,0.19356348,4.0481462,1.400289,0.005107411,55.48401951789856
22500,101.0,0.4024047,3.3902263e-05,0.40411675,0.19500962,4.0272174,1.3878796,0.0048498823,55.72391653060913
22600,101.0,0.4004031,1.2119588e-05,0.40101516,0.20361173,4.002302,1.3731065,0.0036311585,55.95992350578308
22700,101.0,0.39799303,1.6693002e-05,0.39883602,0.21159737,3.9811096,1.3605406,0.0031213658,56.20294260978699
22800,101.0,0.39604846,3.075715e-05,0.3976017,0.22071639,3.9580123,1.3468454,0.0048709526,56.439924001693726
22900,101.0,0.39344233,1.6444803e-05,0.3942728,0.22650225,3.9348423,1.3331072,0.0031473166,56.67993116378784
23000,101.0,0.39110607,1.9420851e-05,0.39208683,0.23032437,3.9150012,1.3213425,0.0053921994,56.91992688179016
23100,101.0,0.3892228,1.4561985e-05,0.38995817,0.24290968,3.8908448,1.3070195,0.00451219,57.15693426132202
23200,101.0,0.38709828,1.2820541e-05,0.3877457,0.24996878,3.8709545,1.2952259,0.0037304203,57.39991855621338
