iteration,beta,loss_a,loss_b,loss_m,loss,loss_mul,L2-error,objective,objective-error,constraint-error,runtime
19300,1000.0,1.5851177,5.2135333e-06,0.0,1.5877244,2.6165328,0.10452349,1.5841602,0.008507729,0.0026165328,120.36314034461975
19400,1000.0,1.5834463,3.138498e-05,0.0,1.5991387,1.867913,0.10840445,1.5838981,0.008340836,0.0018679131,121.06317567825317
19500,1000.0,1.5853051,5.793428e-06,0.0,1.5882018,4.044145,0.11001238,1.5847167,0.008861899,0.0040441444,121.7731442451477
19600,1000.0,1.584572,5.8371484e-07,0.0,1.5848638,1.6609584,0.106816076,1.5836703,0.008195758,0.0016609584,122.50311160087585
19700,1000.0,1.5840801,9.878804e-07,0.0,1.584574,1.5309196,0.107038446,1.5855215,0.009374261,0.0015309196,123.20316457748413
19800,1000.0,1.5840826,1.4109336e-06,0.0,1.5847881,2.2423692,0.10587621,1.5831072,0.0078372955,0.002242369,123.88810634613037
19900,1000.0,1.5813677,2.5403659e-05,0.0,1.5940696,2.0723426,0.108102545,1.5831752,0.0078805685,0.0020723427,124.57314133644104
20000,1000.0,1.5839822,2.7125475e-06,0.0,1.5853385,0.86073077,0.10793616,1.5841516,0.008502245,0.00086073077,125.28331160545349
20100,1000.0,1.5847162,5.6871486e-06,0.0,1.5875598,2.3255398,0.10563141,1.5835569,0.008123636,0.0023255397,126.02313303947449
20200,1000.0,1.5816872,6.7558567e-06,0.0,1.5850651,3.8232665,0.10632979,1.5803373,0.0060739517,0.0038232666,126.72309112548828
20300,1000.0,1.5841559,3.1653173e-05,0.0,1.5999825,4.5387797,0.10444777,1.582919,0.00771749,0.00453878,127.44678330421448
20400,1000.0,1.5810263,2.255425e-05,0.0,1.5923034,2.9372442,0.10932341,1.5821457,0.007225156,0.002937244,128.17330598831177
20500,1000.0,1.5820925,4.3587165e-06,0.0,1.5842719,3.6546814,0.105865836,1.5819727,0.0071151257,0.0036546814,128.88317847251892
20600,1000.0,1.5825595,4.110045e-05,0.0,1.6031097,4.2833076,0.11135136,1.5819371,0.0070923567,0.004283308,129.62313079833984
20700,1000.0,1.5825897,2.1256371e-06,0.0,1.5836526,1.6046405,0.11012454,1.5830723,0.007815123,0.0016046405,130.373131275177
20800,1000.0,1.5834529,1.4465448e-05,0.0,1.5906856,1.0553188,0.109115995,1.5828362,0.0076647997,0.0010553189,131.06814861297607
20900,1000.0,1.584601,1.6321424e-06,0.0,1.5854172,2.1472294,0.10761646,1.582581,0.0075023174,0.0021472294,131.8029477596283
21000,1000.0,1.582852,5.48507e-07,0.0,1.5831263,2.7128792,0.108101785,1.5825282,0.0074687004,0.002712879,132.51593208312988
21100,1000.0,1.582472,3.1799896e-06,0.0,1.584062,0.8399205,0.10979433,1.5843109,0.008603573,0.00083992054,133.28330492973328
21200,1000.0,1.5812604,3.880238e-06,0.0,1.5832006,1.4613402,0.11187742,1.5828266,0.00765872,0.0014613402,133.99317455291748
21300,1000.0,1.5823989,1.2782659e-05,0.0,1.5887902,4.377501,0.11376107,1.5819132,0.007077217,0.0043775016,134.72310948371887
21400,1000.0,1.5837421,1.12187845e-05,0.0,1.5893515,4.1695223,0.10788697,1.582786,0.0076328516,0.0041695223,135.46311116218567
21500,1000.0,1.5850447,1.3385492e-05,0.0,1.5917375,7.2915907,0.106175646,1.5817256,0.0069577694,0.007291591,136.1530785560608
21600,1000.0,1.5811712,9.309537e-06,0.0,1.5858259,1.5323054,0.11047794,1.5828016,0.007642746,0.0015323054,136.84568238258362
21700,1000.0,1.5819465,6.063375e-06,0.0,1.5849782,0.6872265,0.11101038,1.5825164,0.00746119,0.0006872265,137.58303928375244
21800,1000.0,1.5807545,6.9217035e-06,0.0,1.5842154,3.13326,0.11298057,1.5814177,0.0067617893,0.00313326,138.26312565803528
21900,1000.0,1.5828578,1.8063605e-06,0.0,1.583761,1.551464,0.110236056,1.581905,0.007071972,0.001551464,138.97311329841614
22000,1000.0,1.5815017,9.148741e-06,0.0,1.5860761,2.7545905,0.11268136,1.5815846,0.006868005,0.0027545905,139.69812273979187
22100,1000.0,1.5832235,2.2953634e-07,0.0,1.5833383,0.5945246,0.11162804,1.5827441,0.0076061487,0.0005945246,140.46310329437256
22200,1000.0,1.5815135,1.6693495e-05,0.0,1.5898603,3.812544,0.11020336,1.5799369,0.005818963,0.003812544,141.17308568954468
22300,1000.0,1.5807463,1.3339188e-05,0.0,1.5874159,2.8560605,0.11210227,1.5800748,0.0059068203,0.0028560606,141.9561746120453
22400,1000.0,1.580909,2.6508337e-06,0.0,1.5822344,2.118906,0.11049869,1.5806143,0.0062502623,0.002118906,142.66856002807617
22500,1000.0,1.5802543,7.3490255e-06,0.0,1.5839288,1.8460052,0.110995986,1.5800623,0.0058988333,0.0018460052,143.41307377815247
22600,1000.0,1.5812998,6.5932716e-07,0.0,1.5816294,3.1335135,0.11404912,1.5814137,0.006759286,0.003133513,144.14309239387512
22700,1000.0,1.58036,3.3611093e-05,0.0,1.5971656,4.705978,0.11554575,1.5834743,0.008071065,0.004705978,144.87330508232117
22800,1000.0,1.5819014,2.445572e-05,0.0,1.5941293,3.6486025,0.10969356,1.5816827,0.0069304705,0.0036486024,145.63286113739014
22900,1000.0,1.5807498,8.395912e-06,0.0,1.5849477,3.0660808,0.11025964,1.5825723,0.007496834,0.0030660809,146.3865270614624
23000,1000.0,1.5834506,2.5229205e-05,0.0,1.5960652,0.28891963,0.11206923,1.5820713,0.0071778297,0.00028891963,147.11309933662415
23100,1000.0,1.5807811,6.966253e-07,0.0,1.5811294,3.0544322,0.114193305,1.5803332,0.006071329,0.003054432,147.89306735992432
23200,1000.0,1.5800071,6.2254126e-06,0.0,1.5831198,1.4282286,0.11294867,1.579964,0.0058363676,0.0014282286,148.63307785987854
23300,1000.0,1.5812443,1.4622019e-06,0.0,1.5819755,0.86483926,0.11182163,1.5817791,0.0069918633,0.00086483924,149.3631238937378
23400,1000.0,1.5800931,1.8226964e-06,0.0,1.5810045,4.29183,0.115529895,1.5810751,0.0065436363,0.0042918306,150.10313200950623
23500,1000.0,1.5792792,8.638151e-06,0.0,1.5835983,3.8655705,0.10995144,1.5784899,0.004897833,0.0038655705,150.83282661437988
23600,1000.0,1.5796787,1.9675863e-05,0.0,1.5895166,3.9506803,0.11486475,1.5803401,0.00607574,0.00395068,151.52282643318176
23700,1000.0,1.580843,3.3392462e-06,0.0,1.5825126,1.7589986,0.11112471,1.5813454,0.0067157745,0.0017589985,152.28310108184814
23800,1000.0,1.5812352,2.1997435e-05,0.0,1.5922339,5.40941,0.10910103,1.5817406,0.006967306,0.00540941,153.06004428863525
23900,1000.0,1.5790279,2.5360032e-05,0.0,1.591708,1.6836371,0.11389348,1.5807506,0.0063370466,0.0016836372,153.79282474517822
24000,1000.0,1.5803766,4.816912e-06,0.0,1.5827851,4.9331923,0.11734575,1.5807712,0.0063501596,0.0049331924,154.48311042785645
24100,1000.0,1.5799452,4.826687e-06,0.0,1.5823586,4.4453154,0.11229153,1.5789742,0.0052062273,0.0044453153,155.23291492462158
24200,1000.0,1.5811791,6.4193146e-06,0.0,1.5843889,1.9937309,0.11684737,1.5808003,0.006368637,0.001993731,155.98309302330017
24300,1000.0,1.5810996,2.6684276e-07,0.0,1.581233,2.6471326,0.113396466,1.5801127,0.0059309006,0.0026471326,156.72315311431885
24400,1000.0,1.580556,4.7802096e-06,0.0,1.5829462,4.42064,0.117809206,1.5797564,0.0057041645,0.00442064,157.46313548088074
24500,1000.0,1.5832238,5.761182e-06,0.0,1.5861044,1.5144048,0.115009055,1.5797014,0.005669117,0.0015144048,158.173269033432
24600,1000.0,1.5800874,2.8268473e-06,0.0,1.5815009,0.7506162,0.11582393,1.5809065,0.006436348,0.0007506162,158.90292644500732
24700,1000.0,1.5796642,1.8234558e-06,0.0,1.580576,1.3027351,0.11494242,1.5798671,0.005774617,0.0013027351,159.62313270568848
24800,1000.0,1.5803806,9.360229e-07,0.0,1.5808486,1.4338455,0.11469869,1.5798658,0.0057737827,0.0014338454,160.37308192253113
24900,1000.0,1.5797589,2.2546612e-06,0.0,1.5808862,2.2124038,0.11430846,1.5804784,0.0061638355,0.0022124038,161.1163935661316
25000,1000.0,1.5807989,1.5434424e-06,0.0,1.5815706,2.729165,0.11787239,1.580022,0.0058732033,0.0027291651,161.82319617271423
25100,1000.0,1.5787168,7.1324375e-06,0.0,1.582283,4.8979063,0.11956399,1.5801358,0.0059456825,0.004897906,162.56308126449585
25200,1000.0,1.5825957,2.3623445e-05,0.0,1.5944074,7.0850277,0.1113816,1.5792708,0.005395055,0.007085028,163.27311038970947
25300,1000.0,1.5784118,2.1218586e-05,0.0,1.5890211,6.17725,0.12110945,1.5803941,0.0061101913,0.00617725,163.96285343170166
25400,1000.0,1.577769,9.232672e-06,0.0,1.5823854,2.565814,0.118101865,1.5783395,0.004802108,0.002565814,164.66905784606934
25500,1000.0,1.5800059,9.844272e-07,0.0,1.5804981,0.4804912,0.117588155,1.5800649,0.005900502,0.0004804912,165.4129180908203
25600,1000.0,1.5801805,1.2476509e-06,0.0,1.5808043,1.1234813,0.11849898,1.5810856,0.006550312,0.0011234813,166.12308049201965
25700,1000.0,1.5794433,2.0433272e-06,0.0,1.580465,2.6037972,0.11589172,1.5802166,0.005997181,0.0026037972,166.83322882652283
25800,1000.0,1.5803758,2.9484978e-05,0.0,1.5951183,7.1683564,0.11295987,1.5784498,0.004872322,0.007168357,167.52327036857605
25900,1000.0,1.5784143,2.8455497e-05,0.0,1.5926421,4.9105854,0.12215234,1.5806108,0.0062479973,0.0049105855,168.25307393074036
26000,1000.0,1.5792997,2.7571263e-05,0.0,1.5930853,4.4151607,0.12190034,1.5786777,0.0050174,0.0044151605,169.0131061077118
26100,1000.0,1.5794861,2.694924e-06,0.0,1.5808336,2.8417943,0.121026106,1.580115,0.0059324503,0.0028417942,169.75318455696106
26200,1000.0,1.5815223,7.2067883e-06,0.0,1.5851257,3.2361467,0.118350744,1.5780565,0.0046218634,0.0032361466,170.4830470085144
26300,1000.0,1.5791309,2.3816812e-05,0.0,1.5910393,3.515174,0.12123111,1.5823132,0.007331848,0.003515174,171.2630913257599
26400,1000.0,1.5787212,4.3657574e-06,0.0,1.580904,0.98846,0.119377606,1.5799811,0.0058472157,0.00098846,171.99324893951416
26500,1000.0,1.5798374,3.6669085e-06,0.0,1.5816709,4.6509233,0.11629669,1.5784682,0.0048840046,0.0046509234,172.75305247306824
26600,1000.0,1.5802497,4.511935e-06,0.0,1.5825056,2.849266,0.11765008,1.5799124,0.005803466,0.0028492657,173.45306658744812
26700,1000.0,1.5792675,1.4670827e-06,0.0,1.580001,3.2010689,0.1220961,1.5798427,0.00575912,0.0032010688,174.1231768131256
26800,1000.0,1.5790052,1.4247712e-06,0.0,1.5797176,2.1470609,0.12085114,1.5791531,0.005320072,0.0021470608,174.86306142807007
26900,1000.0,1.5785978,6.6167618e-06,0.0,1.5819062,3.1248305,0.12232248,1.5808855,0.0064229965,0.0031248305,175.59334301948547
27000,1000.0,1.5788585,2.7649423e-06,0.0,1.580241,1.5285393,0.12240651,1.5801929,0.0059820414,0.0015285392,176.3230836391449
27100,1000.0,1.5795301,5.560072e-06,0.0,1.5823102,3.5793939,0.12348675,1.5810122,0.006503582,0.003579394,176.9830801486969
27200,1000.0,1.579521,7.960403e-06,0.0,1.5835011,1.1897534,0.12189777,1.5793965,0.0054750443,0.0011897535,177.63281893730164
27300,1000.0,1.5802187,7.9260935e-06,0.0,1.5841817,2.175935,0.122834325,1.5791633,0.0053265095,0.002175935,178.32320928573608
27400,1000.0,1.5792058,4.0551818e-06,0.0,1.5812334,3.0546367,0.12400085,1.5795087,0.0055464506,0.003054637,179.02814435958862
27500,1000.0,1.5790042,2.3254534e-06,0.0,1.5801669,2.1399298,0.120650426,1.5792147,0.005359292,0.0021399297,179.74293088912964
27600,1000.0,1.5797611,1.3055396e-06,0.0,1.5804139,1.5942547,0.121678896,1.5787573,0.0050680637,0.0015942547,180.42835474014282
27700,1000.0,1.5792462,3.966679e-06,0.0,1.5812294,1.3206966,0.122427896,1.5788792,0.005145669,0.0013206966,181.1330759525299
27800,1000.0,1.577351,7.2834728e-06,0.0,1.5809927,4.371615,0.12302749,1.5753475,0.0028973818,0.004371615,181.85330748558044
27900,1000.0,1.5784798,4.8204797e-06,0.0,1.58089,3.93586,0.12042776,1.5775164,0.004278183,0.00393586,182.5930781364441
28000,1000.0,1.5780094,3.104653e-05,0.0,1.5935327,4.495882,0.12579113,1.5785456,0.004933238,0.004495882,183.33311939239502
28100,1000.0,1.5763725,1.0155332e-05,0.0,1.5814502,4.121968,0.12082228,1.5769876,0.0039414167,0.0041219676,184.11283779144287
28200,1000.0,1.5797303,3.2967993e-08,0.0,1.5797467,2.6202946,0.124728434,1.5788571,0.0051316023,0.0026202945,184.87299394607544
28300,1000.0,1.5778786,6.6455304e-06,0.0,1.5812013,2.3985825,0.12596364,1.5798907,0.0057896376,0.0023985824,185.59309434890747
28400,1000.0,1.5771959,1.6622334e-05,0.0,1.585507,2.390343,0.1232891,1.5781779,0.00469923,0.002390343,186.30308532714844
28500,1000.0,1.5794408,2.6012342e-05,0.0,1.592447,7.5642133,0.11967011,1.5787034,0.0050337315,0.007564213,186.98324990272522
28600,1000.0,1.5773259,2.7552058e-05,0.0,1.591102,0.5536705,0.12643848,1.5791867,0.0053414106,0.0005536705,187.6932406425476
28700,1000.0,1.5771074,2.8309087e-06,0.0,1.5785229,3.6574438,0.12806801,1.5766064,0.0036988258,0.0036574437,188.4128382205963
28800,1000.0,1.5781573,4.574853e-06,0.0,1.5804447,1.5218716,0.12747583,1.5806044,0.0062440634,0.0015218714,189.13651204109192
28900,1000.0,1.5800829,9.334095e-06,0.0,1.5847499,2.1390767,0.12568654,1.5775342,0.0042893887,0.0021390766,189.85307717323303
29000,1000.0,1.578647,9.316078e-06,0.0,1.583305,1.0913368,0.12690628,1.5785881,0.0049604177,0.0010913368,190.593266248703
29100,1000.0,1.5789479,4.7436746e-08,0.0,1.5789716,3.6209617,0.124440916,1.5781028,0.0046514273,0.003620962,191.31327486038208
29200,1000.0,1.5790193,2.2646993e-06,0.0,1.5801517,1.6823419,0.1258305,1.5784628,0.0048806667,0.0016823418,192.1130781173706
29300,1000.0,1.5781951,2.0159662e-06,0.0,1.5792031,2.204592,0.12762941,1.5785506,0.0049364567,0.0022045919,192.86290669441223
29400,1000.0,1.578716,1.1633003e-06,0.0,1.5792977,2.2300808,0.12519462,1.5774152,0.0042136908,0.0022300808,193.60478854179382
29500,1000.0,1.5802474,3.7783953e-05,0.0,1.5991393,5.5828495,0.122833736,1.5781331,0.004670739,0.0055828495,194.32620477676392
29600,1000.0,1.5782361,9.995414e-07,0.0,1.5787358,1.5447785,0.12727939,1.5777806,0.004446268,0.0015447785,195.08282566070557
29700,1000.0,1.5790647,7.4716905e-07,0.0,1.5794383,0.58785915,0.1269518,1.5790278,0.005240321,0.00058785913,195.77306175231934
29800,1000.0,1.5774348,2.2883863e-05,0.0,1.5888767,4.376953,0.12953964,1.5789694,0.005203128,0.0043769525,196.48308730125427
29900,1000.0,1.5764356,1.7282111e-05,0.0,1.5850766,2.1684494,0.12814923,1.5773292,0.0041588545,0.0021684493,197.20308446884155
30000,1000.0,1.5767139,2.5907705e-06,0.0,1.5780092,0.801981,0.12743592,1.5779612,0.004561305,0.0008019809,197.9230432510376
30100,1000.0,1.5769796,1.7556915e-05,0.0,1.5857581,2.2397373,0.12856714,1.5768777,0.00387156,0.0022397372,198.63600778579712
30200,1000.0,1.5781788,2.3313291e-06,0.0,1.5793444,4.716644,0.13126121,1.5776883,0.004387617,0.0047166436,199.36307907104492
30300,1000.0,1.5765107,7.9027395e-06,0.0,1.580462,0.44519344,0.12788206,1.5779494,0.004553795,0.00044519344,200.12336015701294
30400,1000.0,1.5790159,2.8153122e-06,0.0,1.5804235,1.0641077,0.12679663,1.5786246,0.0049836636,0.0010641075,200.82311820983887
30500,1000.0,1.5780411,2.0353639e-07,0.0,1.5781429,1.8768011,0.12796278,1.5770181,0.003960848,0.0018768011,201.54321813583374
30600,1000.0,1.5768384,3.5696094e-06,0.0,1.5786232,1.7888714,0.12805036,1.5766122,0.0037025213,0.0017888714,202.29321551322937
30700,1000.0,1.5777355,1.3997326e-06,0.0,1.5784354,3.4617896,0.125942,1.5758722,0.0032314062,0.0034617896,203.02306604385376
30800,1000.0,1.5773071,3.818719e-06,0.0,1.5792165,5.0985723,0.12519266,1.5754621,0.0029703379,0.0050985725,203.7565131187439
30900,1000.0,1.5778352,1.8187151e-06,0.0,1.5787445,1.7026047,0.12880619,1.5775645,0.0043087006,0.0017026047,204.50313329696655
31000,1000.0,1.5763514,4.2111506e-06,0.0,1.578457,1.1129035,0.12797737,1.5775913,0.0043257475,0.0011129036,205.22313261032104
31100,1000.0,1.5771885,1.3263376e-05,0.0,1.5838202,2.789687,0.1300353,1.5782135,0.00472188,0.002789687,205.93313336372375
31200,1000.0,1.5742333,4.4265445e-05,0.0,1.596366,8.216689,0.13469829,1.5788097,0.0051014423,0.008216689,206.65295505523682
31300,1000.0,1.5776653,6.8546426e-05,0.0,1.6119386,2.0886886,0.13247967,1.5764085,0.0035728216,0.0020886883,207.41310214996338
31400,1000.0,1.5765676,7.0974256e-06,0.0,1.5801164,1.8781503,0.13257001,1.5771085,0.004018426,0.0018781504,208.19884252548218
31500,1000.0,1.5767912,4.6231676e-06,0.0,1.5791028,1.6341182,0.13270323,1.577539,0.004292488,0.0016341181,208.92306971549988
31600,1000.0,1.5768269,4.6653086e-06,0.0,1.5791596,1.32592,0.13119563,1.5772204,0.004089713,0.00132592,209.64306092262268
31700,1000.0,1.5795912,3.06746e-05,0.0,1.5949285,0.10743899,0.13174602,1.577582,0.0043199062,0.00010743898,210.3630006313324
31800,1000.0,1.5779691,2.2811918e-07,0.0,1.5780832,4.0196424,0.12984125,1.5765468,0.003660798,0.0040196422,211.09308743476868
31900,1000.0,1.57754,9.934148e-07,0.0,1.5780368,1.3797401,0.13251373,1.5782726,0.00475955,0.0013797401,211.91348361968994
32000,1000.0,1.5774571,7.452885e-06,0.0,1.5811836,2.251947,0.13119966,1.5765843,0.0036847591,0.0022519468,212.6960027217865
32100,1000.0,1.576027,5.1684565e-06,0.0,1.5786113,2.3773072,0.13240483,1.5759236,0.0032640696,0.0023773073,213.44916820526123
32200,1000.0,1.5778033,9.792233e-06,0.0,1.5826994,3.701092,0.12912214,1.5770123,0.0039571524,0.0037010917,214.21325778961182
32300,1000.0,1.5767407,1.2358132e-06,0.0,1.5773586,4.3141465,0.13437353,1.5763153,0.0035134554,0.0043141465,214.93334102630615
32400,1000.0,1.5776651,5.329365e-06,0.0,1.5803298,3.2791946,0.12990908,1.5766068,0.003698945,0.0032791947,215.66623711585999
32500,1000.0,1.5761715,2.156226e-06,0.0,1.5772496,2.6283486,0.13100035,1.5768406,0.0038479567,0.0026283485,216.4704086780548
32600,1000.0,1.5769616,7.750819e-06,0.0,1.580837,3.01749,0.13461341,1.5772804,0.00412786,0.0030174898,217.2330720424652
32700,1000.0,1.5760155,5.5493474e-06,0.0,1.5787902,1.2230883,0.13364293,1.5763723,0.003549695,0.0012230882,218.02309131622314
32800,1000.0,1.5758698,1.2582719e-05,0.0,1.5821612,2.0487638,0.13407771,1.5767776,0.0038077831,0.0020487637,218.7360053062439
32900,1000.0,1.5759652,2.9259745e-06,0.0,1.5774281,4.501228,0.13595076,1.5769436,0.0039135218,0.0045012278,219.47311663627625
33000,1000.0,1.5750476,1.9670244e-06,0.0,1.5760311,1.1803331,0.1324494,1.5759965,0.0033105612,0.0011803331,220.20334339141846
33100,1000.0,1.575455,4.468143e-06,0.0,1.577689,1.6960722,0.13238488,1.5766481,0.0037252903,0.0016960722,220.9432430267334
33200,1000.0,1.5752865,4.0107607e-06,0.0,1.5772918,4.5377383,0.13071845,1.5753247,0.0028828382,0.0045377384,221.6828281879425
33300,1000.0,1.5761163,3.5695919e-06,0.0,1.5779011,2.8638504,0.13539469,1.576647,0.0037246943,0.0028638504,222.47292160987854
33400,1000.0,1.5751488,3.6318866e-05,0.0,1.5933082,6.9460025,0.13829458,1.5749786,0.0026625395,0.0069460026,223.20545554161072
33500,1000.0,1.5769144,1.3042556e-06,0.0,1.5775665,2.0844195,0.13292395,1.5757852,0.003175974,0.0020844196,223.89290261268616
33600,1000.0,1.5752198,3.357438e-05,0.0,1.5920069,3.4833548,0.13690926,1.575852,0.0032185316,0.0034833546,224.5930426120758
33700,1000.0,1.5748923,5.4732395e-06,0.0,1.5776289,1.8194232,0.13632853,1.5747249,0.002501011,0.0018194232,225.36291885375977
33800,1000.0,1.575255,2.480066e-07,0.0,1.575379,1.7588648,0.13497254,1.5743594,0.0022683144,0.0017588647,226.06817388534546
33900,1000.0,1.5755864,7.0003557e-07,0.0,1.5759364,3.2943766,0.1335453,1.574504,0.002360344,0.0032943767,226.77564525604248
34000,1000.0,1.5742503,2.9536018e-06,0.0,1.5757271,1.7450708,0.13508093,1.575525,0.0030103922,0.0017450708,227.53723216056824
34100,1000.0,1.5752925,2.1511632e-05,0.0,1.5860482,3.6870804,0.13803647,1.5759795,0.0032997131,0.0036870805,228.31313681602478
34200,1000.0,1.5748241,3.8158316e-07,0.0,1.5750148,1.6610352,0.13718645,1.5747385,0.002509594,0.0016610352,229.06316614151
34300,1000.0,1.5747379,9.493882e-06,0.0,1.5794848,2.762647,0.13776541,1.5742332,0.0021879673,0.0027626469,229.8130750656128
34400,1000.0,1.575629,2.8080046e-06,0.0,1.577033,6.2450795,0.13976176,1.5748048,0.002551794,0.0062450795,230.5730848312378
34500,1000.0,1.5741957,8.726215e-06,0.0,1.5785588,3.762041,0.13511126,1.5739547,0.002010703,0.003762041,231.33316111564636
34600,1000.0,1.5772208,7.1516542e-06,0.0,1.5807966,4.8350897,0.13405196,1.5744821,0.0023463964,0.0048350897,232.04666185379028
34700,1000.0,1.5764492,1.9011182e-05,0.0,1.5859548,4.7739916,0.13467048,1.5736619,0.0018242598,0.0047739916,232.73306941986084
34800,1000.0,1.5756634,4.5246306e-06,0.0,1.5779258,2.77376,0.13939175,1.5754852,0.0029850006,0.0027737601,233.48288917541504
34900,1000.0,1.575988,3.9200663e-06,0.0,1.5779481,1.8297608,0.13727634,1.5750585,0.0027133226,0.0018297607,234.20311665534973
35000,1000.0,1.5754716,2.3860342e-05,0.0,1.5874019,4.6359963,0.1351776,1.5745567,0.002393961,0.004635996,235.0164201259613
35100,1000.0,1.5752312,2.9502562e-05,0.0,1.5899825,0.66792876,0.1365874,1.5756475,0.003088355,0.0006679288,235.77560138702393
35200,1000.0,1.5754063,2.1118078e-06,0.0,1.5764623,2.6240916,0.1362695,1.5756054,0.003061533,0.0026240917,236.48720455169678
35300,1000.0,1.5760273,3.50821e-06,0.0,1.5777813,1.9976822,0.13698693,1.5756377,0.003082037,0.0019976823,237.292959690094
35400,1000.0,1.5759344,3.938212e-06,0.0,1.5779035,2.3614004,0.1392059,1.5758241,0.0032007694,0.0023614003,237.99326419830322
35500,1000.0,1.5770884,2.252165e-05,0.0,1.5883492,3.3159006,0.13544613,1.5759315,0.0032691956,0.0033159007,238.71922707557678
35600,1000.0,1.5759593,1.5004261e-05,0.0,1.5834614,0.8845653,0.13838518,1.5766985,0.0037574768,0.00088456523,239.51299047470093
35700,1000.0,1.574957,2.0782358e-05,0.0,1.5853482,5.202247,0.14101431,1.5756338,0.0030795336,0.0052022473,240.27421236038208
35800,1000.0,1.575612,5.4542834e-06,0.0,1.5783391,4.3043785,0.13579623,1.5746887,0.0024778843,0.0043043783,240.98313689231873
35900,1000.0,1.5750134,2.5357776e-06,0.0,1.5762813,1.2355729,0.13790388,1.5754178,0.0029420853,0.001235573,241.7230784893036
36000,1000.0,1.5743282,3.1219226e-06,0.0,1.5758891,3.9213383,0.14062235,1.5750246,0.0026917458,0.0039213384,242.44304966926575
36100,1000.0,1.5767413,8.210304e-07,0.0,1.5771519,2.3708112,0.13746384,1.5749166,0.002622962,0.0023708113,243.19282913208008
36200,1000.0,1.574383,4.927185e-06,0.0,1.5768466,1.326872,0.1382074,1.5755688,0.003038168,0.001326872,243.92562747001648
36300,1000.0,1.5762469,3.681875e-06,0.0,1.5780878,0.2093812,0.13813053,1.5768486,0.0038529634,0.00020938119,244.70719265937805
36400,1000.0,1.5733484,3.8832666e-05,0.0,1.5927647,3.216826,0.14019346,1.574925,0.0026283264,0.003216826,245.45812678337097
36500,1000.0,1.5747504,2.9907737e-06,0.0,1.5762458,1.6623023,0.1397641,1.5761582,0.0034134388,0.0016623023,246.23317956924438
36600,1000.0,1.5755386,4.018252e-06,0.0,1.5775478,2.9405048,0.13721801,1.5751805,0.002791047,0.0029405046,246.98315978050232
36700,1000.0,1.5760777,2.6987675e-07,0.0,1.5762126,1.3241173,0.13810718,1.5750932,0.0027353764,0.0013241173,247.71335673332214
36800,1000.0,1.5762815,6.352398e-07,0.0,1.5765991,1.6595652,0.13820411,1.5746113,0.0024286509,0.0016595653,248.44320797920227
36900,1000.0,1.5767462,1.7813313e-06,0.0,1.5776368,2.0309277,0.1390059,1.5744133,0.0023026466,0.0020309277,249.25312185287476
37000,1000.0,1.5742205,4.9936816e-06,0.0,1.5767174,0.8223715,0.1386797,1.575713,0.0031300783,0.00082237145,250.03314757347107
37100,1000.0,1.5761423,8.401283e-06,0.0,1.580343,1.2634562,0.1394612,1.5749713,0.0026578903,0.0012634562,250.77310991287231
37200,1000.0,1.5741897,5.9684785e-06,0.0,1.577174,5.6594653,0.13546114,1.5746359,0.0024442673,0.005659465,251.513201713562
37300,1000.0,1.575203,3.4776887e-05,0.0,1.5925914,7.341731,0.14439695,1.5762436,0.0034677982,0.007341731,252.21305990219116
37400,1000.0,1.5741695,3.4884677e-06,0.0,1.5759138,6.4344335,0.1364896,1.5737166,0.0018590689,0.0064344336,252.9331817626953
37500,1000.0,1.5747349,1.0985703e-05,0.0,1.5802277,1.9675603,0.14019845,1.574335,0.002252698,0.0019675603,253.66291332244873
37600,1000.0,1.5753682,2.0062012e-06,0.0,1.5763713,1.1800271,0.14200263,1.5759993,0.00331223,0.0011800271,254.38303017616272
37700,1000.0,1.5746199,2.1421602e-06,0.0,1.575691,2.0917194,0.14085403,1.5746377,0.0024454594,0.0020917193,255.11325097084045
37800,1000.0,1.5743455,6.2317486e-06,0.0,1.5774614,2.1667414,0.13963558,1.5759029,0.0032509565,0.0021667413,255.85292077064514
37900,1000.0,1.5743588,7.750122e-06,0.0,1.5782338,3.6111388,0.13967171,1.575001,0.0026767254,0.0036111386,256.5953142642975
38000,1000.0,1.5756911,7.689419e-06,0.0,1.5795358,0.40951884,0.14150514,1.5763624,0.003543377,0.00040951883,257.32283639907837
38100,1000.0,1.5728468,1.5112961e-05,0.0,1.5804032,2.587311,0.14043276,1.5763643,0.0035446882,0.002587311,258.0481503009796
38200,1000.0,1.5757253,2.1037118e-05,0.0,1.5862439,3.4674017,0.14009738,1.5742085,0.0021722317,0.0034674017,258.7931020259857
38300,1000.0,1.575296,1.0010443e-05,0.0,1.5803013,3.0893376,0.14403768,1.5760554,0.003347993,0.0030893376,259.5341331958771
38400,1000.0,1.5752374,3.5189432e-06,0.0,1.5769969,1.2415146,0.14253928,1.5756347,0.0030801296,0.0012415146,260.2730872631073
38500,1000.0,1.5742937,6.748062e-05,0.0,1.608034,2.9527698,0.14443888,1.5774031,0.004205942,0.0029527699,261.03322744369507
38600,1000.0,1.5762451,1.3762619e-06,0.0,1.5769331,1.4273361,0.14395593,1.5755615,0.003033638,0.0014273361,261.7932026386261
38700,1000.0,1.5766742,3.1301777e-05,0.0,1.5923251,1.5194935,0.14423539,1.5753269,0.0028842688,0.0015194934,262.4930682182312
