iteration,beta,loss_a,loss_b,loss,L2-error,objective,objective-error,constraint-error,runtime
3700,101.0,0.16520543,6.1394854e-07,0.16523644,4.147089,16.518795,9.5161915,0.001317187,10.380090475082397
3800,101.0,0.16505542,3.3419878e-06,0.1652242,4.1497693,16.506767,9.508534,0.001288465,10.605159521102905
3900,101.0,0.16502517,1.5641466e-05,0.16581507,4.155706,16.485214,9.494813,0.004934522,10.829986572265625
4000,101.0,0.16477224,2.0463813e-05,0.16580567,4.143669,16.516914,9.514994,0.0141584,11.060275316238403
4100,101.0,0.16450045,0.00019427523,0.17431134,4.152673,16.48641,9.495574,0.0039299936,11.290188074111938
4200,101.0,0.16464676,4.701021e-07,0.1646705,4.1580205,16.465773,9.482436,0.00020859385,11.530936241149902
4300,101.0,0.1643465,8.0351e-05,0.16840422,4.15737,16.465921,9.482531,0.008552721,11.759972095489502
4400,101.0,0.16429813,4.5182214e-06,0.1645263,4.1675873,16.430727,9.460125,0.0016564707,11.98812222480774
4500,101.0,0.16378146,0.00038188166,0.18306649,4.160545,16.447601,9.470868,0.015831893,12.229822874069214
4600,101.0,0.16417877,7.8353376e-05,0.16813561,4.1789484,16.386093,9.43171,0.0070543773,12.459957599639893
4700,101.0,0.16393581,4.8820525e-06,0.16418235,4.176437,16.392076,9.43552,0.0017312386,12.691848754882812
4800,101.0,0.16339377,0.00024066727,0.17554747,4.171119,16.400524,9.440898,0.018937064,12.956688404083252
4900,101.0,0.16379373,0.00015268623,0.17150438,4.1912594,16.337362,9.400687,0.01200715,13.227359294891357
5000,101.0,0.16309844,0.00025978233,0.17621745,4.1798396,16.365753,9.418762,0.015560964,13.474352836608887
5100,101.0,0.16307674,1.3499611e-05,0.16375847,4.1931252,16.315512,9.386777,0.0010801604,13.731046915054321
5200,101.0,0.162925,3.5090878e-05,0.1646971,4.1923175,16.3172,9.387852,0.007670232,13.990016222000122
5300,101.0,0.16292547,2.7754984e-05,0.1643271,4.1989236,16.289831,9.370428,0.0039893202,14.230012655258179
5400,101.0,0.16258293,1.06407e-05,0.16312028,4.202636,16.274513,9.360677,0.0062223882,14.479998111724854
5500,101.0,0.16222364,6.169468e-05,0.16533922,4.2026887,16.269142,9.357257,0.0121365255,14.720036029815674
5600,101.0,0.16224673,9.157921e-07,0.16229299,4.219696,16.212015,9.320889,0.004065748,14.95152759552002
5700,101.0,0.16191636,1.0437071e-05,0.16244343,4.221871,16.199945,9.313206,0.00095071044,15.200162410736084
5800,101.0,0.16175637,2.3867403e-07,0.16176842,4.2263494,16.180075,9.300555,0.0018208605,15.429953336715698
5900,101.0,0.16159835,5.427572e-07,0.16162576,4.2289076,16.167032,9.292253,0.004803933,15.686983108520508
6000,101.0,0.16135181,1.865889e-05,0.16229409,4.229802,16.161903,9.288987,0.009286257,15.940308570861816
6100,101.0,0.16083616,0.00034264012,0.1781395,4.23176,16.146328,9.279072,0.013701626,16.170052528381348
6200,101.0,0.16077745,0.00011034599,0.16634992,4.2374163,16.122845,9.264121,0.013840626,16.420007467269897
6300,101.0,0.16073373,9.1083945e-07,0.16077973,4.2495403,16.077312,9.235135,0.003206482,16.660056114196777
6400,101.0,0.16045852,4.7584808e-07,0.16048256,4.260042,16.037577,9.209838,0.004349881,16.90002727508545
6500,101.0,0.16013572,2.6055224e-05,0.1614515,4.2630105,16.021446,9.199569,0.00056127436,17.149847269058228
6600,101.0,0.16008447,2.2372174e-05,0.16121426,4.2686653,15.998361,9.184873,0.002595724,17.40024185180664
6700,101.0,0.15977669,4.5387565e-06,0.1600059,4.274157,15.97453,9.169702,0.0025953436,17.65000605583191
6800,101.0,0.1595577,1.0399675e-06,0.15961021,4.281586,15.9429035,9.149568,0.0056950604,17.89001727104187
6900,101.0,0.15913512,8.904453e-05,0.16363187,4.2771554,15.955341,9.157486,0.012694021,18.1336772441864
7000,101.0,0.15918593,7.0074006e-05,0.16272467,4.295096,15.888076,9.114663,0.0067262943,18.37272310256958
7100,101.0,0.15872426,1.2622644e-06,0.15878801,4.296432,15.87964,9.109292,0.0022264805,18.629724264144897
7200,101.0,0.15834895,9.335094e-06,0.15882038,4.304268,15.846415,9.0881405,0.0021512092,18.879846334457397
7300,101.0,0.15810673,3.589813e-08,0.15810855,4.313305,15.810205,9.065089,0.00044056145,19.11006808280945
7400,101.0,0.15778834,7.6543065e-06,0.15817487,4.3253064,15.760919,9.033712,0.0048907558,19.372642993927002
7500,101.0,0.1576124,8.058295e-05,0.16168183,4.3372355,15.713682,9.00364,0.014973751,19.62013292312622
7600,101.0,0.15718794,1.2266792e-06,0.15724988,4.331825,15.72352,9.009904,0.00474327,19.860067129135132
7700,101.0,0.15679625,4.877105e-06,0.15704253,4.3399262,15.693377,8.990713,0.0051610214,20.105590105056763
7800,101.0,0.15661094,3.0756997e-05,0.15816416,4.3540225,15.637424,8.955093,0.003847518,20.340067863464355
7900,101.0,0.15603715,3.7888833e-06,0.1562285,4.363873,15.598098,8.930058,0.004802902,20.61000680923462
8000,101.0,0.15555401,5.285076e-05,0.15822297,4.3620877,15.596237,8.928873,0.010885665,20.852010250091553
8100,101.0,0.155387,8.617324e-06,0.15582217,4.380647,15.526582,8.884529,0.0034401466,21.099804401397705
8200,101.0,0.15528072,0.00039473342,0.17521477,4.4005723,15.446867,8.83378,0.021849394,21.34597158432007
8300,101.0,0.15430023,0.00013015057,0.16087283,4.395799,15.456958,8.840204,0.005234538,21.610029697418213
8400,101.0,0.15408525,7.910165e-08,0.15408924,4.407549,15.406519,8.808094,0.00091972196,21.85991883277893
8500,101.0,0.15373594,5.7561916e-08,0.15373884,4.416915,15.370918,8.78543,0.0016039415,22.09999108314514
8600,101.0,0.1533245,8.634072e-08,0.15332887,4.4269514,15.329994,8.7593775,0.0003166339,22.34003496170044
8700,101.0,0.15279807,2.5356422e-07,0.15281087,4.439827,15.272589,8.722832,0.0030070117,22.580138683319092
8800,101.0,0.15232484,2.2838612e-05,0.15347819,4.4449115,15.254468,8.711296,0.005232123,22.82299041748047
8900,101.0,0.15200162,2.4966293e-06,0.1521277,4.4564533,15.204379,8.679408,0.0038619158,23.07815432548523
9000,101.0,0.15146235,7.686054e-06,0.15185049,4.463762,15.169985,8.657512,0.010217738,23.316060781478882
9100,101.0,0.15089922,6.41023e-05,0.15413639,4.4762588,15.121877,8.626885,0.009335006,23.555683612823486
9200,101.0,0.15046954,1.867391e-05,0.15141258,4.4895406,15.066249,8.591472,0.004251693,23.79378604888916
9300,101.0,0.15010941,1.0719991e-06,0.15016355,4.5064406,15.002266,8.550739,0.0027608203,24.040151596069336
9400,101.0,0.14957821,4.8187903e-06,0.14982156,4.5057096,15.001963,8.550546,0.021666693,24.279942512512207
9500,101.0,0.14931744,2.925921e-05,0.15079503,4.5315013,14.90073,8.486099,0.0086689545,24.524757385253906
9600,101.0,0.14851527,6.093162e-05,0.15159231,4.531534,14.89491,8.482394,0.014794525,24.775501489639282
9700,101.0,0.14824557,3.060728e-06,0.14840014,4.5480604,14.831734,8.442175,0.0060887435,25.016642093658447
9800,101.0,0.1479317,5.5334018e-05,0.15072607,4.564419,14.770414,8.403137,0.0013605183,25.25995111465454
9900,101.0,0.1471718,3.9315022e-05,0.14915721,4.568052,14.756033,8.393982,0.012114384,25.500097274780273
10000,101.0,0.14690234,9.211118e-06,0.14736749,4.5839252,14.688845,8.351209,0.0025323143,25.75509214401245
10100,101.0,0.14647911,2.3347175e-06,0.14659701,4.59863,14.638149,8.318935,0.0041393465,25.995059728622437
10200,101.0,0.14587548,1.808587e-05,0.14678882,4.6069894,14.602878,8.29648,0.0025942319,26.24165391921997
10300,101.0,0.14545384,5.582407e-06,0.14573576,4.6192136,14.556616,8.267029,0.0033567166,26.481304168701172
10400,101.0,0.1449981,6.2309514e-06,0.14531277,4.6333847,14.505843,8.234706,0.0015311028,26.729962825775146
10500,101.0,0.14466351,1.8420812e-06,0.14475654,4.645327,14.463441,8.207712,0.0004732655,26.970093727111816
10600,101.0,0.14424309,3.7750397e-06,0.14443374,4.6653466,14.391312,8.161794,0.011169399,27.23996877670288
10700,101.0,0.14377803,3.817327e-06,0.1439708,4.6728325,14.3664255,8.14595,0.0020008022,27.480075359344482
10800,101.0,0.1434072,1.0105854e-05,0.14391755,4.684017,14.330025,8.122777,0.0015049427,27.730091333389282
10900,101.0,0.14314567,5.8846726e-05,0.14611742,4.696469,14.288496,8.096339,0.004334056,27.979939222335815
11000,101.0,0.14251038,4.470403e-05,0.14476794,4.7036085,14.265559,8.081737,0.004137308,28.22010064125061
11100,101.0,0.14213555,5.0215716e-05,0.14467144,4.710058,14.249748,8.0716715,0.008639187,28.47320032119751
11200,101.0,0.1420121,2.8005826e-07,0.14202625,4.72476,14.201287,8.04082,0.00037399083,28.711697340011597
11300,101.0,0.1416732,2.1650517e-06,0.14178254,4.737471,14.162132,8.015893,0.0030684813,28.959890842437744
11400,101.0,0.1413589,1.7948842e-05,0.14226532,4.7443223,14.147669,8.006685,0.0018668274,29.190245866775513
11500,101.0,0.14198242,0.0014011579,0.2127409,4.7681694,14.065489,7.9543676,0.027441937,29.440053701400757
11600,101.0,0.14111777,2.4794003e-06,0.14124298,4.7598143,14.11095,7.9833097,0.0011402026,29.679930210113525
11700,101.0,0.14098798,1.9651397e-05,0.14198038,4.7693634,14.088186,7.9688177,0.0011412355,29.921923637390137
11800,101.0,0.14055277,1.6752098e-05,0.14139876,4.7766767,14.072627,7.958913,0.0035358453,30.150084733963013
11900,101.0,0.1403902,6.638976e-05,0.14374289,4.7869697,14.043565,7.9404106,0.006082034,30.39000678062439
12000,101.0,0.14032166,3.6841448e-05,0.14218216,4.7826986,14.072781,7.95901,0.01631933,30.64577007293701
12100,101.0,0.14036041,2.541046e-05,0.14164364,4.7983265,14.023611,7.9277077,0.0052908645,30.90012216567993
12200,101.0,0.14016269,2.582888e-07,0.14017573,4.800031,14.029961,7.9317503,0.0070447605,31.140045642852783
12300,101.0,0.14017186,2.4246558e-05,0.14139631,4.807419,14.014746,7.922064,0.0036792168,31.37001132965088
12400,101.0,0.14010341,2.8755641e-05,0.14155558,4.816829,13.9901905,7.906431,0.005947514,31.621553659439087
12500,101.0,0.14004634,6.6345936e-05,0.14339681,4.820355,13.988181,7.9051523,9.7037235e-05,31.861145496368408
12600,101.0,0.13990703,1.013728e-05,0.14041896,4.821268,13.995183,7.90961,0.005352478,32.099801540374756
12700,101.0,0.13966066,3.4759447e-05,0.14141601,4.8273177,13.983674,7.9022827,0.003205635,32.35502219200134
12800,101.0,0.13962886,2.70796e-07,0.13964254,4.835766,13.960481,7.887518,0.0037504642,32.592097759246826
12900,101.0,0.13969372,2.3420647e-05,0.14087647,4.8427787,13.94331,7.876587,0.011409216,32.81982111930847
13000,101.0,0.13958646,7.4799505e-06,0.13996421,4.8410897,13.958507,7.886261,0.0023797653,33.06011748313904
13100,101.0,0.13951944,5.8440855e-07,0.13954896,4.8452744,13.95339,7.883004,0.0011353442,33.30976319313049
13200,101.0,0.13953939,1.2121446e-05,0.14015153,4.85246,13.934914,7.8712416,0.006285362,33.56008005142212
13300,101.0,0.1394233,3.8425588e-07,0.1394427,4.8540134,13.936546,7.872281,0.0015213516,33.81010293960571
13400,101.0,0.13932928,2.9522795e-07,0.1393442,4.8578815,13.931277,7.868926,0.0010614572,34.04972815513611
13500,101.0,0.1394031,4.3043245e-05,0.14157678,4.858546,13.936122,7.87201,0.004753466,34.289735317230225
13600,101.0,0.13927855,1.220742e-05,0.13989502,4.866969,13.909993,7.8553762,0.0073608407,34.52011322975159
13700,101.0,0.13908675,2.2276488e-05,0.14021172,4.8666434,13.915585,7.8589363,0.0017006506,34.76012396812439
13800,101.0,0.13913706,3.016622e-06,0.1392894,4.8702097,13.908541,7.854452,0.0012291998,35.00999689102173
13900,101.0,0.13902918,4.967315e-06,0.13928002,4.8724747,13.9055605,7.8525543,0.0010359379,35.24982404708862
14000,101.0,0.13919826,7.528105e-05,0.14299995,4.872589,13.911335,7.8562307,0.004977615,35.490097999572754
14100,101.0,0.13904236,7.1485233e-06,0.13940336,4.879063,13.892636,7.844327,0.00515005,35.73983573913574
14200,101.0,0.13901363,7.985868e-06,0.13941692,4.8770804,13.899936,7.8489733,0.0020930495,35.98052144050598
14300,101.0,0.13899115,2.6921412e-05,0.14035068,4.884193,13.878686,7.8354454,0.010225104,36.22021007537842
14400,101.0,0.13897023,3.4485907e-05,0.14071177,4.8877296,13.869762,7.8297644,0.012958541,36.46995711326599
14500,101.0,0.1388683,3.7548525e-06,0.13905792,4.8838825,13.887793,7.841243,0.0022645637,36.70993089675903
14600,101.0,0.13884495,4.765575e-06,0.13908562,4.8876786,13.877863,7.834922,0.00222168,36.96000528335571
14700,101.0,0.13879766,6.124517e-07,0.13882859,4.889627,13.875447,7.8333836,0.0017963008,37.21192693710327
14800,101.0,0.13867341,1.8624474e-05,0.13961394,4.8908997,13.875552,7.8334503,0.0017899869,37.44986891746521
14900,101.0,0.13878356,2.797324e-05,0.1401962,4.8914113,13.8785305,7.835346,0.005671393,37.68190336227417
15000,101.0,0.13866726,4.0753966e-06,0.13887307,4.8947268,13.867811,7.8285227,0.0023421762,37.92783331871033
15100,101.0,0.1387589,5.2707564e-05,0.14142063,4.9005895,13.85121,7.817954,0.008113256,38.16998744010925
15200,101.0,0.13858764,6.339705e-06,0.13890779,4.901812,13.848121,7.8159876,0.0046655703,38.40989017486572
15300,101.0,0.13841484,7.531327e-05,0.14221817,4.9009595,13.857196,7.821765,0.003543629,38.659343004226685
15400,101.0,0.13834015,0.00013858137,0.1453385,4.902588,13.853183,7.81921,0.0052576596,38.908884048461914
15500,101.0,0.13852489,3.586273e-05,0.14033596,4.9091287,13.832563,7.8060827,0.012508877,39.15034508705139
15600,101.0,0.13839588,1.0373175e-07,0.13840112,4.907737,13.840317,7.811019,0.00029210557,39.39022779464722
15700,101.0,0.13829754,3.5383004e-05,0.14008439,4.907113,13.846724,7.815098,0.0044436567,39.63027787208557
15800,101.0,0.13834421,3.1751174e-08,0.13834582,4.910954,13.837709,7.8093596,0.0014774377,39.87737536430359
15900,101.0,0.13836566,2.2864764e-05,0.13952033,4.9127994,13.833915,7.806944,0.0035236923,40.11799120903015
16000,101.0,0.1382761,8.047023e-06,0.13868247,4.920312,13.809176,7.791195,0.012437387,40.35016703605652
16100,101.0,0.13825607,2.1350095e-05,0.13933425,4.9220996,13.8053055,7.7887306,0.014809467,40.58406114578247
16200,101.0,0.13813594,2.4202197e-06,0.13825816,4.9203844,13.815173,7.7950125,0.0011942956,40.83004426956177
16300,101.0,0.13799022,0.00019706278,0.14794189,4.9187927,13.824687,7.8010693,0.007956403,41.061989545822144
16400,101.0,0.13810603,1.856559e-05,0.1390436,4.927207,13.79483,7.7820616,0.014596392,41.30053639411926
16500,101.0,0.13796091,1.7273458e-05,0.13883322,4.92646,13.798397,7.7843323,0.0025700429,41.55561566352844
16600,101.0,0.13807416,2.8353372e-05,0.13950601,4.9251194,13.807888,7.7903748,0.0062087406,41.79979062080383
16700,101.0,0.13788748,9.020769e-05,0.14244297,4.925073,13.813546,7.793977,0.008405518,42.040104389190674
16800,101.0,0.13785547,5.2936437e-05,0.14052875,4.9289165,13.800202,7.7854815,0.0044911387,42.28987169265747
16900,101.0,0.13792837,1.4506597e-06,0.13800162,4.932771,13.789509,7.778674,0.0021673343,42.54154014587402
17000,101.0,0.13781959,4.821213e-05,0.1402543,4.9331703,13.793885,7.78146,0.0029824001,42.784597396850586
17100,101.0,0.13790908,9.433517e-06,0.13838547,4.937545,13.780244,7.7727757,0.0048489766,43.03491520881653
17200,101.0,0.13791451,3.4842848e-05,0.13967407,4.937222,13.786357,7.7766676,0.0038197872,43.27011799812317
17300,101.0,0.13777415,4.661936e-06,0.13800958,4.939507,13.781614,7.7736483,0.0015222513,43.52298450469971
17400,101.0,0.13764772,0.00015920987,0.14568782,4.9391747,13.786161,7.7765427,0.006863904,43.769978523254395
17500,101.0,0.13768177,5.444859e-06,0.13795674,4.9431,13.775146,7.7695293,0.0013888107,44.01297163963318
17600,101.0,0.13774236,2.9516945e-05,0.13923296,4.9454293,13.770574,7.7666187,0.0020715268,44.27488708496094
17700,101.0,0.13765325,6.373458e-06,0.13797511,4.9489512,13.760076,7.7599363,0.00042065038,44.551883697509766
17800,101.0,0.13762534,1.5090003e-05,0.13838738,4.951995,13.750818,7.7540426,0.007210493,44.80354404449463
17900,101.0,0.13756922,6.8132806e-08,0.13757266,4.951518,13.757817,7.758498,0.0002885401,45.08601403236389
18000,101.0,0.13752928,9.85635e-07,0.13757905,4.9536715,13.753769,7.7559214,0.0006685161,45.33002281188965
18100,101.0,0.13749051,4.349838e-07,0.13751248,4.956519,13.747574,7.751977,0.0030386986,45.57595133781433
18200,101.0,0.13752306,5.847814e-06,0.13781837,4.9561787,13.753019,7.7554436,0.002637797,45.810338497161865
18300,101.0,0.13738798,4.8032243e-06,0.13763054,4.960008,13.7417755,7.7482853,0.0009890845,46.05021262168884
18400,101.0,0.13740678,2.5959262e-06,0.13753788,4.9620457,13.739494,7.746834,0.001059405,46.28688073158264
18500,101.0,0.1373403,1.6170602e-06,0.13742197,4.9654894,13.731662,7.741847,0.0019342214,46.53018355369568
18600,101.0,0.13735893,2.5792248e-08,0.13736023,4.965325,13.737119,7.7453213,0.00049076066,46.767722606658936
18700,101.0,0.13726817,3.548138e-06,0.13744736,4.9691463,13.726353,7.738467,0.003214782,46.99101114273071
18800,101.0,0.13719228,1.526401e-05,0.13796312,4.9706435,13.724912,7.73755,0.0017185042,47.24001717567444
18900,101.0,0.13723387,4.598064e-06,0.13746607,4.973168,13.719075,7.7338343,0.00016616732,47.48001718521118
19000,101.0,0.13699841,0.00015803834,0.14497936,4.9734273,13.721366,7.7352924,0.004756039,47.748775005340576
19100,101.0,0.13710986,6.164396e-07,0.13714099,4.9767427,13.71327,7.730139,0.0010936615,47.99021053314209
19200,101.0,0.13705978,1.0686252e-05,0.13759944,4.9777956,13.713433,7.7302427,0.0016268728,48.22497844696045
19300,101.0,0.1370807,2.737675e-07,0.13709453,4.980261,13.708504,7.727104,0.00076805847,48.47020936012268
19400,101.0,0.13710812,2.2581122e-05,0.13824846,4.9842134,13.698299,7.7206078,0.0038621915,48.69983196258545
19500,101.0,0.13700666,8.494074e-06,0.1374356,4.9837475,13.702689,7.723403,0.0044483165,48.944072008132935
19600,101.0,0.13693269,3.395886e-08,0.1369344,4.987497,13.693187,7.717353,0.0004698529,49.19009566307068
19700,101.0,0.13690999,4.986323e-07,0.13693517,4.9900746,13.687821,7.7139378,0.0018645533,49.44116497039795
19800,101.0,0.13680506,3.8405793e-05,0.13874455,4.988683,13.698166,7.720523,0.0055448036,49.721033811569214
19900,101.0,0.13686138,2.006841e-06,0.13696273,4.9939685,13.681627,7.7099943,0.0025334794,49.970077991485596
20000,101.0,0.13683486,1.3858324e-05,0.13753471,4.995052,13.681729,7.710059,0.0023229884,50.190027713775635
20100,101.0,0.13655686,0.0001631656,0.14479673,4.997237,13.675923,7.7063627,0.0046136053,50.448456048965454
20200,101.0,0.13670416,1.0113825e-05,0.13721491,5.0023913,13.659337,7.6958036,0.009609502,50.689724922180176
20300,101.0,0.13678035,2.7590962e-05,0.1381737,4.9979963,13.681171,7.7097044,0.008758741,50.92016577720642
20400,101.0,0.13668191,2.8631853e-06,0.1368265,5.004088,13.662358,7.697727,0.0048667733,51.150291442871094
20500,101.0,0.13664557,5.463482e-07,0.13667317,5.004375,13.665779,7.6999054,0.00029116648,51.39996075630188
20600,101.0,0.13663039,5.475994e-08,0.13663316,5.006168,13.662464,7.697795,0.00041570328,51.64301371574402
20700,101.0,0.13660203,2.2568896e-08,0.13660316,5.0078406,13.659885,7.6961527,0.0002189361,51.94429683685303
20800,101.0,0.13654222,2.072356e-07,0.13655268,5.010295,13.654385,7.692651,0.00040624212,52.201411962509155
20900,101.0,0.13646889,8.190887e-06,0.13688253,5.0126624,13.64812,7.6886625,0.00049032684,52.47551393508911
21000,101.0,0.13647139,5.54225e-06,0.13675128,5.0147004,13.644807,7.686554,0.0004828766,52.73976254463196
21100,101.0,0.13637824,4.592505e-06,0.13661017,5.0175347,13.63786,7.682131,0.0020663429,52.98829984664917
21200,101.0,0.13638574,1.3240845e-07,0.13639243,5.018365,13.639613,7.6832476,0.0002663807,53.220017194747925
21300,101.0,0.13634622,7.754938e-08,0.13635014,5.0210342,13.63241,7.6786613,0.0016503432,53.45319414138794
21400,101.0,0.1364075,5.8694394e-07,0.13643713,5.02158,13.637873,7.6821394,0.0002756391,53.700225591659546
21500,101.0,0.13634552,3.2453393e-06,0.1365094,5.026434,13.622466,7.672331,0.008753331,53.95000219345093
21600,101.0,0.13622092,3.2259286e-06,0.13638383,5.0274014,13.62069,7.6712008,0.0045783957,54.180002212524414
21700,101.0,0.13620001,2.9192167e-06,0.13634743,5.028622,13.620739,7.6712313,0.0015119552,54.415711641311646
21800,101.0,0.13621354,5.825846e-06,0.13650775,5.0316486,13.612808,7.6661825,0.008454735,54.64017105102539
21900,101.0,0.13620314,2.5226302e-06,0.13633053,5.032074,13.614964,7.667555,0.0033284607,54.869855880737305
22000,101.0,0.1362615,3.4281682e-05,0.13799272,5.0322447,13.617169,7.6689587,0.0017914901,55.11035990715027
22100,101.0,0.13616256,1.3393705e-05,0.13683894,5.035835,13.606275,7.6620235,0.006967764,55.35751461982727
22200,101.0,0.13615006,1.2005733e-05,0.13675635,5.034285,13.615832,7.668108,0.003931408,55.60025763511658
22300,101.0,0.13605279,2.6657979e-06,0.1361874,5.039277,13.60087,7.6585827,0.0046834145,55.834856271743774
22400,101.0,0.13602832,2.9494333e-07,0.13604322,5.03923,13.604472,7.6608753,0.0007396533,56.05999422073364
22500,101.0,0.13599432,2.1093454e-07,0.13600497,5.040836,13.600794,7.658534,0.0008965792,56.30007195472717
22600,101.0,0.13598636,4.119514e-06,0.1361944,5.044316,13.591364,7.6525307,0.0059622023,56.54000377655029
22700,101.0,0.13594607,4.1431687e-07,0.13596699,5.044681,13.594351,7.6544323,0.00041144376,56.77996277809143
22800,101.0,0.13590942,9.8365235e-06,0.13640617,5.045881,13.594049,7.6542406,0.0016499081,57.015316009521484
22900,101.0,0.13594884,6.545292e-08,0.13595214,5.0467863,13.5950165,7.6548557,0.00045452977,57.251516342163086
23000,101.0,0.13592891,9.377015e-07,0.13597627,5.048661,13.592092,7.652994,0.0005710885,57.47019147872925
23100,101.0,0.13592689,1.4065254e-05,0.13663718,5.051528,13.582905,7.6471453,0.001175815,57.73210382461548
23200,101.0,0.13580158,1.4124392e-07,0.13580872,5.0542502,13.57691,7.6433287,0.0029807007,57.99148750305176
23300,101.0,0.13582413,9.267127e-06,0.13629211,5.0566955,13.570469,7.639229,0.008151873,58.25543022155762
23400,101.0,0.13579339,5.4257967e-08,0.13579613,5.055919,13.578294,7.64421,0.0008515696,58.4988489151001
23500,101.0,0.13580652,4.8287e-07,0.1358309,5.056142,13.580412,7.6455584,0.0006524326,58.750080585479736
23600,101.0,0.13577698,4.40103e-07,0.13579921,5.0583353,13.576049,7.6427813,0.00024544264,59.01569056510925
23700,101.0,0.13572219,4.11718e-07,0.13574298,5.059976,13.573284,7.641021,0.00033855592,59.240036964416504
23800,101.0,0.13556252,0.00018037416,0.14467143,5.060305,13.57769,7.6438255,0.0030205124,59.47798943519592
23900,101.0,0.13570105,3.4061734e-06,0.13587306,5.0627537,13.57029,7.6391144,0.0021338095,59.710054874420166
